date,lat,lon,datetime,NO2,CO,TEMP,WIND_U,WIND_V
2024-01-10,28.487785975364858,77.72665501389065,2024-01-10 00:00:00,0.00021059952304818555,0.043729718137796074,,,
2024-01-11,28.487785975364858,77.72665501389065,2024-01-11 00:00:00,0.00018437071414596876,0.04867153845111677,,,
2024-01-12,28.487785975364858,77.72665501389065,2024-01-12 00:00:00,0.0002654587850843296,0.04811014916669024,,,
2024-01-13,28.487785975364858,77.72665501389065,2024-01-13 00:00:00,,,,,
2024-01-14,28.487785975364858,77.72665501389065,2024-01-14 00:00:00,0.0001893526724470887,0.045430714753132505,,,
2024-01-15,28.487785975364858,77.72665501389065,2024-01-15 00:00:00,0.00026356999446277776,0.043922028327746,,,
2024-01-16,28.487785975364858,77.72665501389065,2024-01-16 00:00:00,,0.041162598637350827,,,
2024-01-17,28.487785975364858,77.72665501389065,2024-01-17 00:00:00,6.261756086334817e-05,0.03755503347708653,,,
2024-01-17,28.487785975364858,77.72665501389065,2024-01-17 00:00:00,0.00016534829482177865,0.04364348947528609,,,
2024-01-18,28.487785975364858,77.72665501389065,2024-01-18 00:00:00,0.00016718018556426714,0.04061041476587681,,,
2024-01-19,28.487785975364858,77.72665501389065,2024-01-19 00:00:00,,,,,
2024-01-20,28.487785975364858,77.72665501389065,2024-01-20 00:00:00,8.918054954124433e-05,0.042256964867372925,,,
2024-01-21,28.487785975364858,77.72665501389065,2024-01-21 00:00:00,0.00018753437693779608,0.05500010938451274,,,
2024-01-22,28.487785975364858,77.72665501389065,2024-01-22 00:00:00,0.00029414648487780003,0.049521724721710556,,,
2024-01-22,28.487785975364858,77.72665501389065,2024-01-22 00:00:00,0.00021493482582220504,,,,
2024-01-23,28.487785975364858,77.72665501389065,2024-01-23 00:00:00,0.00010721140994718847,0.04200118009732695,,,
2024-01-24,28.487785975364858,77.72665501389065,2024-01-24 00:00:00,0.00018297928365685847,0.05899669274769839,,,
2024-01-25,28.487785975364858,77.72665501389065,2024-01-25 00:00:00,0.00017916694597934688,,,,
2024-01-26,28.487785975364858,77.72665501389065,2024-01-26 00:00:00,7.513862176604777e-05,0.050331205553786056,,,
2024-01-27,28.487785975364858,77.72665501389065,2024-01-27 00:00:00,0.0001396598726647718,0.04460828544165294,,,
2024-01-28,28.487785975364858,77.72665501389065,2024-01-28 00:00:00,,,,,
2024-01-29,28.487785975364858,77.72665501389065,2024-01-29 00:00:00,4.418138675725791e-05,0.05601652288472981,,,
2024-01-30,28.487785975364858,77.72665501389065,2024-01-30 00:00:00,,0.04945806223857331,,,
2024-01-31,28.487785975364858,77.72665501389065,2024-01-31 00:00:00,,,,,
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,8.817681884765648,0.487213134765625,-1.920250415802002
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,9.126245117187523,0.24644380807876587,-1.5339701175689697
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,9.116387939453148,0.035961031913757324,-1.1814157962799072
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,8.628045654296898,0.014226555824279785,-0.8869063854217529
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,8.204217529296898,0.10239195823669434,-0.677525520324707
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,9.887994384765648,0.2289980947971344,-0.4587726593017578
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,11.561273193359398,0.052445292472839355,-0.32431650161743164
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,12.367303466796898,-0.12453558295965195,-0.02358222007751465
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,14.426934814453148,0.22196471691131592,-0.23340380191802979
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,14.946893310546898,0.4868360757827759,-0.6851774454116821
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,13.297143554687523,1.1759732961654663,-0.8666898608207703
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,13.279748535156273,0.9997573494911194,-1.5786088705062866
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,12.869897460937523,0.8542252779006958,-2.0585155487060547
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,11.885675048828148,1.024991512298584,-1.8581887483596802
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,10.895440673828148,1.184592366218567,-1.311652421951294
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,9.409814453125023,1.436918020248413,-1.2281169891357422
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,9.184655761718773,1.5948536396026611,-1.0007421970367432
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,8.605828857421898,1.537632942199707,-0.9234634041786194
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,8.558526611328148,1.3661396503448486,-0.9568603038787842
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,8.538720703125023,1.274276852607727,-1.1803191900253296
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,8.118463134765648,1.170654535293579,-1.413532018661499
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,8.148126220703148,1.097739577293396,-1.5501445531845093
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,7.567773437500023,1.2499637603759766,-1.5153932571411133
2024-01-01,28.590403037812777,77.42199195706678,2024-01-01 00:00:00,,,7.581384277343773,1.150673747062683,-1.4087930917739868
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,8.177423095703148,1.0880714654922485,-1.5265545845031738
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,8.343560791015648,0.9519506692886353,-1.9114665985107422
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,8.151544189453148,0.7565046548843384,-2.3795218467712402
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,7.998254394531273,0.3550876975059509,-2.0132436752319336
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,7.604150390625023,0.3076200485229492,-1.1686453819274902
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,8.856896972656273,0.41524797677993774,-0.4218713045120239
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,10.434899902343773,0.6371915936470032,-0.19633591175079346
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,11.229974365234398,0.4772077798843384,-0.2883354425430298
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,12.888665771484398,0.14582490921020508,-0.40350937843322754
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,13.544946289062523,-0.030068039894104004,-0.5625884532928467
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,12.459802246093773,0.003214120864868164,-0.507928729057312
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,12.571862792968773,-0.34052497148513794,-0.7278827428817749
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,13.133142089843773,-0.276728093624115,-1.1215238571166992
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,11.703851318359398,0.3570277690887451,-1.057497501373291
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,9.958215332031273,0.6172021627426147,-0.7565443515777588
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,8.323846435546898,1.0400266647338867,-0.4512777328491211
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,8.240228271484398,1.6934359073638916,-0.4145735502243042
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,7.678826904296898,2.0313472747802734,-0.7906060814857483
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,7.590966796875023,1.8331555128097534,-1.3767026662826538
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,7.950830078125023,1.2118275165557861,-1.8127785921096802
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,8.239068603515648,0.6037139892578125,-1.7102605104446411
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,7.830987548828148,0.4134220480918884,-1.7533621788024902
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,7.429986572265648,-0.05688142776489258,-1.7170332670211792
2024-01-02,28.590403037812777,77.42199195706678,2024-01-02 00:00:00,,,7.223809814453148,-0.06174778938293457,-1.7981947660446167
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,7.769799804687523,0.05181574821472168,-1.4589906930923462
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,7.719537353515648,-0.10170817375183105,-1.2101906538009644
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,7.515924072265648,-0.3145473003387451,-0.922492265701294
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,6.983941650390648,-0.5849049091339111,-0.4075359106063843
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,6.869470214843773,-0.7034198045730591,0.06982597708702087
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,7.454492187500023,-0.8109484910964966,0.44558900594711304
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,9.947259521484398,-1.0572116374969482,1.2226126194000244
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,11.069451904296898,-0.5430694818496704,0.9574017524719238
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,13.765557861328148,-0.13509416580200195,0.3389119505882263
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,14.277062988281273,0.005536556243896484,-0.05494312942028046
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,12.864068603515648,0.8541165590286255,0.35922354459762573
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,12.816339111328148,0.8787107467651367,-0.4364995062351227
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,14.325646972656273,0.8037534952163696,-1.7310811281204224
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,14.532586669921898,0.7622382640838623,-2.0151712894439697
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,11.792779541015648,0.9667224884033203,-1.6041393280029297
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,10.008203125000023,1.616757869720459,-0.9360818862915039
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,9.760827636718773,1.3374638557434082,-0.3376128673553467
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,9.038293457031273,1.5831246376037598,-0.3678804636001587
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,9.152581787109398,1.695754885673523,-0.4894193410873413
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,9.556207275390648,1.694062352180481,-0.6564139127731323
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,9.141900634765648,1.6979188919067383,-1.003894567489624
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,9.362237548828148,1.778757095336914,-1.4071629047393799
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,10.409967041015648,1.2547763586044312,-1.8488659858703613
2024-01-03,28.590403037812777,77.42199195706678,2024-01-03 00:00:00,,,9.879632568359398,1.2923972606658936,-1.7530062198638916
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.796044921875023,1.2584134340286255,-1.4765477180480957
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.831689453125023,1.2656002044677734,-1.2568480968475342
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.817285156250023,1.271042823791504,-0.813531756401062
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.368524169921898,1.2151845693588257,-0.4431120753288269
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.154382324218773,1.2566531896591187,-0.3719637393951416
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.830590820312523,1.303424596786499,-0.5089460611343384
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,11.617822265625023,1.1935889720916748,-0.7697691917419434
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,11.784173583984398,0.9563388824462891,-0.8114063143730164
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,13.356347656250023,0.20499944686889648,-0.46393001079559326
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,14.215966796875023,-0.4992213249206543,-0.467097669839859
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,13.321435546875023,-0.9409199953079224,-0.6265370845794678
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,13.343286132812523,-0.7351164817810059,-0.7967495322227478
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,14.843377685546898,0.15699219703674316,-1.291352391242981
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,14.757745361328148,0.8310480117797852,-1.266196370124817
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,12.846856689453148,1.0148489475250244,-1.398465633392334
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,11.762017822265648,1.0141198635101318,-1.6735305786132812
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,11.417138671875023,0.8728368282318115,-1.7602461576461792
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,11.173181152343773,0.8238611221313477,-1.7285892963409424
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.007470703125023,0.8990616798400879,-1.6231282949447632
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.062524414062523,0.9720380306243896,-1.4294284582138062
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.450708007812523,0.9832894802093506,-1.285538911819458
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.723443603515648,1.1016995906829834,-1.404114842414856
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,10.427819824218773,0.8667804002761841,-1.8543486595153809
2024-01-04,28.590403037812777,77.42199195706678,2024-01-04 00:00:00,,,11.013482666015648,0.8599522113800049,-1.762006163597107
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,11.543237304687523,0.9982744455337524,-1.8110778331756592
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,11.781610107421898,0.9426290988922119,-1.592635154724121
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,11.925195312500023,0.6698085069656372,-1.5940511226654053
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,11.155603027343773,0.32838213443756104,-1.9334906339645386
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,10.996972656250023,-0.20541997253894806,-1.526384711265564
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,12.062463378906273,-0.2986985445022583,-1.08560049533844
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,12.519311523437523,-0.2601640224456787,-0.7988502979278564
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,13.153680419921898,-0.6182747483253479,-0.21671125292778015
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,14.465936279296898,-0.8550387620925903,0.2026880383491516
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,15.127648925781273,-0.2491450309753418,0.6657595634460449
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,12.315087890625023,0.9823204278945923,0.5356783866882324
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,12.471978759765648,1.1146048307418823,-0.6238556504249573
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,13.313256835937523,0.8865415453910828,-0.8841114044189453
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,13.717431640625023,0.7913026213645935,-1.1042219400405884
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,13.844567871093773,0.9743297696113586,-1.179399013519287
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,13.350396728515648,1.0967422723770142,-1.0890730619430542
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,13.693994140625023,1.167708158493042,-0.8059459328651428
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,13.224084472656273,1.217402458190918,-0.5068827867507935
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,12.898431396484398,1.3168572187423706,-0.5488068461418152
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,13.003900146484398,1.1660618782043457,-0.6915759444236755
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,12.593652343750023,1.1041333675384521,-0.9210422039031982
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,12.698693847656273,0.9648022651672363,-1.085949182510376
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,11.665490722656273,0.5457208156585693,-1.0347340106964111
2024-01-05,28.590403037812777,77.42199195706678,2024-01-05 00:00:00,,,11.406854248046898,0.49698948860168457,-1.1916126012802124
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,11.566033935546898,0.3494148254394531,-1.608301043510437
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,11.043634033203148,0.14278531074523926,-1.603162407875061
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,10.606286621093773,0.047951698303222656,-1.9796581268310547
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,10.163659667968773,-0.340116024017334,-2.0283923149108887
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,9.884973144531273,-0.789602518081665,-1.3492146730422974
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,11.336816406250023,-0.8600962162017822,-0.8339049816131592
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,12.273278808593773,-0.766329288482666,-0.625730037689209
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,12.761804199218773,-0.8535821437835693,-0.36675333976745605
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,14.419763183593773,-0.7717854976654053,-0.1487082839012146
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,15.000909423828148,-0.7757971286773682,0.08609801530838013
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,13.331536865234398,-0.4737734794616699,1.0287702083587646
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,13.438439941406273,-0.3444974422454834,0.45696717500686646
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,14.386193847656273,-0.42882418632507324,-0.25111380219459534
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,13.669458007812523,-0.5663402080535889,-0.35621377825737
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,12.638360595703148,-0.8593621253967285,0.3982694447040558
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,11.101708984375023,-0.6771440505981445,1.68621826171875
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,10.121545410156273,-0.495863676071167,2.4101850986480713
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,9.210687255859398,-0.37761425971984863,2.387216567993164
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,9.808129882812523,-0.1617276668548584,2.053842782974243
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,10.177606201171898,0.0836935043334961,1.7783950567245483
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,10.675714111328148,0.631096601486206,1.2993308305740356
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,10.167413330078148,1.0427377223968506,0.13207876682281494
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,9.182885742187523,1.438154697418213,0.5060106515884399
2024-01-06,28.590403037812777,77.42199195706678,2024-01-06 00:00:00,,,8.041040039062523,1.2591261863708496,-0.3431006669998169
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,8.359094238281273,0.6298573017120361,-0.8725101351737976
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,8.526116943359398,0.1743946075439453,-0.5337398052215576
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,8.853112792968773,-0.013765573501586914,-0.21110957860946655
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,9.440576171875023,-0.3198535442352295,0.08082413673400879
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,9.539147949218773,-0.31142091751098633,0.34753960371017456
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,11.560113525390648,-0.30054688453674316,0.6099181771278381
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,12.704278564453148,-0.5725107192993164,1.1345490217208862
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,12.938989257812523,-0.832984209060669,1.261099100112915
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,15.308587646484398,-1.0727009773254395,1.3647370338439941
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,15.945794677734398,-1.009005069732666,1.461169958114624
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,14.305932617187523,-0.24738240242004395,1.867958664894104
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,13.947290039062523,-0.20406031608581543,1.3365082740783691
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,14.011376953125023,0.40754234790802,1.4167046546936035
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,12.760644531250023,1.2147403955459595,1.3511793613433838
2024-01-07,28.590403037812777,77.42199195706678,2024-01-07 00:00:00,,,10.838708496093773,1.7279096841812134,1.1590843200683594
